STRAATNAAM;POSTCODE6;POSTCODE4;HSNR_laag;HSNR_hoog;HSNR_aant;BUURTCODE;BUURTNAAM;WIJKCODE;WIJKNAAM;STADSDEELCODE;STADSDEELNAAM;x_rd;y_rd;latitude;longitude
Theseusweg;5631KS;5631.0;2;18;9.0;435;Oude Gracht-Oost;43;Wijk Begijnenbroek;4;Stadsdeel Woensel-Zuid;162749.08595;386111.328699;51.4640166902;5.49871228439
Thijmstraat;5643DW;5643.0;5;36;12.0;237;Kruidenbuurt;23;Wijk Putten;2;Stadsdeel Stratum;162610.12065;381154.156282;51.419460241;5.49660533831
Tholenstraat;5628KX;5628.0;1;20;20.0;531;Woenselse Heide;53;Wijk Aanschot;5;Stadsdeel Woensel-Noord;160639.489223;387645.05485;51.47782792;5.46837932044
Thomas Moredreef;5645KE;5645.0;1;21;21.0;230;Puttense Dreef;23;Wijk Putten;2;Stadsdeel Stratum;163595.629039;381612.1698;51.4235630018;5.51078433475
Thomas à Kempislaan;5643NR;5643.0;3;33;43.0;233;Sintenbuurt;23;Wijk Putten;2;Stadsdeel Stratum;162968.371385;381747.43125;51.4247880423;5.50176902777
Thomas à Kempislaan;5643NS;5643.0;35;87;25.0;233;Sintenbuurt;23;Wijk Putten;2;Stadsdeel Stratum;162743.669573;381692.0081;51.4242929952;5.49853708253
Thorbeckelaan;5631AT;5631.0;2;28;14.0;336;Karpen;33;Wijk Oud-Tongelre;3;Stadsdeel Tongelre;163506.24665;384948.05092;51.4535494601;5.50957985521
Thorvaldsenlaan;5623BM;5623.0;1;33;21.0;425;Rapenland;42;Wijk Erp;4;Stadsdeel Woensel-Zuid;161039.934472;385630.07655;51.4597118244;5.47410892399
Tivolilaan;5645GD;5645.0;1;45;23.0;234;Tivoli;23;Wijk Putten;2;Stadsdeel Stratum;163257.13695;381561.344269;51.42311121;5.5059164901
Tobias Asserstraat;5652GP;5652.0;35;65;16.0;622;Het Ven;62;Wijk Halve Maan;6;Stadsdeel Strijp;158841.12615;383434.407109;51.4399950008;5.44244652028
Toledolaan;5629CC;5629.0;1;5;6.0;535;Castiliëlaan;53;Wijk Aanschot;5;Stadsdeel Woensel-Noord;159724.97605;388885.718392;51.4889882355;5.45523197338
Tomatenstraat;5632WC;5632.0;2;32;16.0;543;Vaartbroek;54;Wijk Dommelbeemd;5;Stadsdeel Woensel-Noord;162825.70795;387684.740205;51.4781584655;5.49984993347
Tongelreeppad;5644RZ;5644.0;1;2;2.0;726;Gennep;72;Wijk Oud-Gestel;7;Stadsdeel Gestel;161270.605074;381207.3405;51.419954799;5.47734918562
Tongelresestraat;5613DA;5613.0;27;55;67.0;311;Villapark;31;Wijk De Laak;3;Stadsdeel Tongelre;162275.8243;383221.165223;51.4380443187;5.49184215206
Tongelresestraat;5613DD;5613.0;119;151;18.0;311;Villapark;31;Wijk De Laak;3;Stadsdeel Tongelre;162663.760394;383546.95605;51.4409675967;5.4974285524
Tongelresestraat;5613DT;5613.0;212;246;40.0;312;Lakerlopen;31;Wijk De Laak;3;Stadsdeel Tongelre;162876.624772;383656.32515;51.4419477412;5.5004926169
Tongelresestraat;5613DV;5613.0;250;288;39.0;312;Lakerlopen;31;Wijk De Laak;3;Stadsdeel Tongelre;163012.434239;383644.44565;51.4418390444;5.5024457284
Tongelresestraat;5641AW;5641.0;463;483;11.0;335;'t Hofke;33;Wijk Oud-Tongelre;3;Stadsdeel Tongelre;163974.33385;384361.642398;51.4482711716;5.51629922555
Tongelresestraat;5642NA;5642.0;253;299;36.0;321;Doornakkers-West;32;Wijk Doornakkers;3;Stadsdeel Tongelre;163235.160355;383619.6037;51.4416125355;5.50564866534
Tongelresestraat;5642NE;5642.0;306;338;21.0;321;Doornakkers-West;32;Wijk Doornakkers;3;Stadsdeel Tongelre;163247.061597;383587.9021;51.4413274065;5.50581909977
Tongelresestraat;5642NH;5642.0;396;446;36.0;321;Doornakkers-West;32;Wijk Doornakkers;3;Stadsdeel Tongelre;163643.785681;383762.22125;51.4428883524;5.51152948486
Toon Schröderlaan;5644HS;5644.0;2;2;1.0;226;Sportpark Aalsterweg;22;Wijk Kortonjo;2;Stadsdeel Stratum;161413.4025;380216.237423;51.4110444828;5.4793840434
Topaasring;5629GE;5629.0;71;143;38.0;533;Blixembosch-West;53;Wijk Aanschot;5;Stadsdeel Woensel-Noord;160313.954332;388409.4237;51.4847017317;5.46370494812
Torecpad;5625EW;5625.0;1;13;7.0;513;Jagershoef;51;Wijk Ontginning;5;Stadsdeel Woensel-Noord;160502.83555;387183.542462;51.4736809018;5.46640501157
Torenallee;5617BB;5617.0;75;75;1.0;616;Strijp S;61;Wijk Oud-Strijp;6;Stadsdeel Strijp;159688.740418;384188.75865;51.44676919;5.45464752327
Torenallee;5617BD;5617.0;22;72;445.0;616;Strijp S;61;Wijk Oud-Strijp;6;Stadsdeel Strijp;159776.609974;384242.0928;51.4472478536;5.45591223323
Torenallee;5617BR;5617.0;101;345;123.0;616;Strijp S;61;Wijk Oud-Strijp;6;Stadsdeel Strijp;159622.152648;384244.1797;51.4472679025;5.45369040096
Torenallee;5617BS;5617.0;347;627;141.0;616;Strijp S;61;Wijk Oud-Strijp;6;Stadsdeel Strijp;159550.394887;384282.84805;51.4476160645;5.45265866991
Torenberglaan;5628EM;5628.0;39;49;6.0;531;Woenselse Heide;53;Wijk Aanschot;5;Stadsdeel Woensel-Noord;160507.377792;388228.69135;51.4830753311;5.46648678631
Torenberglaan;5628EN;5628.0;2;28;14.0;531;Woenselse Heide;53;Wijk Aanschot;5;Stadsdeel Woensel-Noord;160636.033418;388273.3319;51.4834753139;5.46833966324
Torenberglaan;5628EP;5628.0;30;52;12.0;531;Woenselse Heide;53;Wijk Aanschot;5;Stadsdeel Woensel-Noord;160486.105436;388275.4555;51.4834958854;5.4661812749
Toulousehof;5627GP;5627.0;26;76;26.0;522;Achtse Barrier-Gunterslaer;52;Wijk Achtse Molen;5;Stadsdeel Woensel-Noord;158988.281087;388091.6394;51.481856255;5.44461590545
Tourslaan;5627KX;5627.0;2;24;34.0;524;Achtse Barrier-Hoeven;52;Wijk Achtse Molen;5;Stadsdeel Woensel-Noord;159026.163;388665.363351;51.4870129862;5.44516783613
Tovermolen;5629LH;5629.0;1;41;32.0;534;Blixembosch-Oost;53;Wijk Aanschot;5;Stadsdeel Woensel-Noord;161359.40245;388826.068305;51.4884359448;5.47876357708
Transformatorstraat;5641TE;5641.0;1;46;27.0;333;Muschberg, Geestenberg;33;Wijk Oud-Tongelre;3;Stadsdeel Tongelre;163584.30385;383974.269176;51.4447952882;5.51067909762
Treurenburgstraat;5613EB;5613.0;12;32;11.0;311;Villapark;31;Wijk De Laak;3;Stadsdeel Tongelre;162333.6611;383433.987496;51.4399565563;5.4926783973
Trompstraat;5612GN;5612.0;2;88;38.0;412;Hemelrijken;41;Wijk Oud-Woensel;4;Stadsdeel Woensel-Zuid;160680.210815;384643.334;51.4508460785;5.46891695848
Troyeshof;5627NB;5627.0;1;10;9.0;524;Achtse Barrier-Hoeven;52;Wijk Achtse Molen;5;Stadsdeel Woensel-Noord;159172.654229;388613.18715;51.4865429236;5.44727632464
Tucanstraat;5632CA;5632.0;2;32;16.0;541;Eckart;54;Wijk Dommelbeemd;5;Stadsdeel Woensel-Noord;162117.0882;386581.132095;51.4682479365;5.48962720688
Tuinkersweg;5632KR;5632.0;1;53;27.0;543;Vaartbroek;54;Wijk Dommelbeemd;5;Stadsdeel Woensel-Noord;162847.46695;387390.29845;51.4755115313;5.50015657005
Tuinkersweg;5632KS;5632.0;2;12;6.0;543;Vaartbroek;54;Wijk Dommelbeemd;5;Stadsdeel Woensel-Noord;162811.3824;387437.920806;51.4759400938;5.49963823304
Tullelaan;5627BA;5627.0;2;26;13.0;523;Achtse Barrier-Spaaihoef;52;Wijk Achtse Molen;5;Stadsdeel Woensel-Noord;158373.14445;388255.260685;51.4833310211;5.43576204466
Tulpstraat;5614HW;5614.0;1;23;13.0;215;Joriskwartier;21;Wijk Oud-Stratum;2;Stadsdeel Stratum;162094.201936;382112.88505;51.4280846732;5.48920771902
Turfveldenstraat;5632XH;5632.0;1;47;24.0;543;Vaartbroek;54;Wijk Dommelbeemd;5;Stadsdeel Woensel-Noord;162960.335013;387617.4193;51.4775514531;5.50178632342
Turfveldenstraat;5632XJ;5632.0;2;32;17.0;543;Vaartbroek;54;Wijk Dommelbeemd;5;Stadsdeel Woensel-Noord;163237.419947;387784.83295;51.4790522848;5.5057787487
Turnhoutlaan;5628RL;5628.0;38;62;13.0;532;Tempel;53;Wijk Aanschot;5;Stadsdeel Woensel-Noord;161508.175382;387769.3965;51.4789361993;5.48088601364
Turnuspad;5631KG;5631.0;2;24;12.0;435;Oude Gracht-Oost;43;Wijk Begijnenbroek;4;Stadsdeel Woensel-Zuid;162672.328404;386194.83665;51.4647683655;5.49760954876
Tweelingenlaan;5632AW;5632.0;1;31;16.0;542;Luytelaer;54;Wijk Dommelbeemd;5;Stadsdeel Woensel-Noord;162774.075115;386554.5612;51.468000406;5.49908168772
Twentelaan;5628BJ;5628.0;2;30;15.0;531;Woenselse Heide;53;Wijk Aanschot;5;Stadsdeel Woensel-Noord;160152.953541;387807.2699;51.4792906842;5.46137821356
Twickel;5655JJ;5655.0;2;48;24.0;733;Ooievaarsnest;73;Wijk Gestelse Ontginning;7;Stadsdeel Gestel;158017.8196;380585.43846;51.4143915536;5.43058071479
Twickel;5655JK;5655.0;1;47;23.0;733;Ooievaarsnest;73;Wijk Gestelse Ontginning;7;Stadsdeel Gestel;158164.21275;380616.233701;51.4146675577;5.432685332
Udinestraat;5632RT;5632.0;1;51;26.0;544;Heesterakker;54;Wijk Dommelbeemd;5;Stadsdeel Woensel-Noord;162803.481597;388278.51645;51.4834960139;5.49954318482
Uiverlaan;5613AC;5613.0;1;25;18.0;311;Villapark;31;Wijk De Laak;3;Stadsdeel Tongelre;162470.84395;383782.17233;51.4430844689;5.49465883936
Ulenpas;5655JB;5655.0;37;73;23.0;732;Hanevoet;73;Wijk Gestelse Ontginning;7;Stadsdeel Gestel;158181.05012;380282.8241;51.4116705477;5.43292434777
Ulenpas;5655JB;5655.0;75;89;12.0;733;Ooievaarsnest;73;Wijk Gestelse Ontginning;7;Stadsdeel Gestel;158181.05012;380282.8241;51.4116705477;5.43292434777
Ullerberglaan;5628EH;5628.0;2;28;14.0;531;Woenselse Heide;53;Wijk Aanschot;5;Stadsdeel Woensel-Noord;160557.79005;388185.000155;51.4826821104;5.46721184252
Uniastate;5655HJ;5655.0;2;48;24.0;732;Hanevoet;73;Wijk Gestelse Ontginning;7;Stadsdeel Gestel;158580.626355;380521.6227;51.4138146323;5.43867017572
Urkhovenseweg;5641KA;5641.0;1;39;38.0;333;Muschberg, Geestenberg;33;Wijk Oud-Tongelre;3;Stadsdeel Tongelre;164656.200351;384070.1057;51.4456393707;5.52610003912
Urkhovenseweg;5641KB;5641.0;41;69;15.0;333;Muschberg, Geestenberg;33;Wijk Oud-Tongelre;3;Stadsdeel Tongelre;165013.68645;383399.628015;51.439606438;5.53122319088
Urkhovenseweg;5641KC;5641.0;153;185;14.0;334;Urkhoven;33;Wijk Oud-Tongelre;3;Stadsdeel Tongelre;165132.4813;383208.404354;51.4378854706;5.53292625463
Urkhovenseweg;5641KJ;5641.0;96;130;18.0;333;Muschberg, Geestenberg;33;Wijk Oud-Tongelre;3;Stadsdeel Tongelre;164515.38933;384023.71015;51.4452247339;5.5240733014
Urkhovenseweg;5641KK;5641.0;132;170;20.0;333;Muschberg, Geestenberg;33;Wijk Oud-Tongelre;3;Stadsdeel Tongelre;164512.68565;383995.207734;51.4449685813;5.52403364052
Urkhovenseweg;5641KL;5641.0;172;206;18.0;333;Muschberg, Geestenberg;33;Wijk Oud-Tongelre;3;Stadsdeel Tongelre;164545.1982;384020.018316;51.4451910449;5.52450198034
Urkhovenseweg;5641KN;5641.0;246;298;27.0;333;Muschberg, Geestenberg;33;Wijk Oud-Tongelre;3;Stadsdeel Tongelre;164609.2245;384036.40545;51.4453372544;5.52542339915
Urkhovenseweg;5641KS;5641.0;396;436;21.0;333;Muschberg, Geestenberg;33;Wijk Oud-Tongelre;3;Stadsdeel Tongelre;164701.436643;384002.40215;51.4450300297;5.52674887013
Urkhovenseweg;5641KT;5641.0;438;490;27.0;333;Muschberg, Geestenberg;33;Wijk Oud-Tongelre;3;Stadsdeel Tongelre;164755.6634;384011.516494;51.4451110187;5.5275291321
Vaartbroek;5632XA;5632.0;1;35;18.0;543;Vaartbroek;54;Wijk Dommelbeemd;5;Stadsdeel Woensel-Noord;162874.6242;387698.031592;51.4782772543;5.50055436596
Vaartbroek;5632XB;5632.0;37;71;18.0;543;Vaartbroek;54;Wijk Dommelbeemd;5;Stadsdeel Woensel-Noord;162879.35945;387861.189798;51.4797437582;5.50062618865
Vaartbroek;5632XE;5632.0;34;64;16.0;543;Vaartbroek;54;Wijk Dommelbeemd;5;Stadsdeel Woensel-Noord;162922.64245;387860.463472;51.4797366215;5.50124923956
Vaartbroek;5632XG;5632.0;66;96;16.0;543;Vaartbroek;54;Wijk Dommelbeemd;5;Stadsdeel Woensel-Noord;162926.6505;388025.178312;51.4812171271;5.50131065358
Vanvitelliweg;5624KJ;5624.0;1;37;19.0;512;Prinsejagt;51;Wijk Ontginning;5;Stadsdeel Woensel-Noord;160386.0232;386703.728387;51.4693691517;5.46471633781
Varenstraat;5644PT;5644.0;2;16;8.0;222;Gerardusplein;22;Wijk Kortonjo;2;Stadsdeel Stratum;162301.688415;381575.9105;51.4232553337;5.49218000915
Vasco da Gamalaan;5623RH;5623.0;1;10;10.0;432;Oude Toren;43;Wijk Begijnenbroek;4;Stadsdeel Woensel-Zuid;161371.838935;385107.76145;51.4550132521;5.47887518708
Veelakker;5625WK;5625.0;2;40;20.0;516;Vlokhoven;51;Wijk Ontginning;5;Stadsdeel Woensel-Noord;161687.241939;386838.66335;51.4705680682;5.483445947
Veestraat;5613GJ;5613.0;1;8;7.0;312;Lakerlopen;31;Wijk De Laak;3;Stadsdeel Tongelre;163071.736403;383473.61045;51.4403026179;5.50329476627
Velddoornweg;5644SZ;5644.0;6;6;1.0;726;Gennep;72;Wijk Oud-Gestel;7;Stadsdeel Gestel;161010.148;380252.511769;51.4113749875;5.47358847741
Veldmaarschalk Montgomerylaan;5612BC;5612.0;155;197;21.0;413;Gildebuurt;41;Wijk Oud-Woensel;4;Stadsdeel Woensel-Zuid;161187.078099;384160.56645;51.4465012991;5.47620029413
Veldmaarschalk Montgomerylaan;5612BJ;5612.0;391;433;22.0;413;Gildebuurt;41;Wijk Oud-Woensel;4;Stadsdeel Woensel-Zuid;161210.71185;384408.069761;51.4487257626;5.47654462957
Veldmaarschalk Montgomerylaan;5612BL;5612.0;481;527;24.0;413;Gildebuurt;41;Wijk Oud-Woensel;4;Stadsdeel Woensel-Zuid;161233.26735;384518.415298;51.449717372;5.4768710555
Veldmaarschalk Montgomerylaan;5612BM;5612.0;529;573;23.0;413;Gildebuurt;41;Wijk Oud-Woensel;4;Stadsdeel Woensel-Zuid;161237.85925;384576.97983;51.4502437379;5.47693815218
Veldmaarschalk Montgomerylaan;5612BP;5612.0;621;669;37.0;413;Gildebuurt;41;Wijk Oud-Woensel;4;Stadsdeel Woensel-Zuid;161257.13665;384719.821104;51.4515274756;5.47721801646
Veldmaarschalk Montgomerylaan;5623AV;5623.0;671;717;24.0;422;Kronehoef;42;Wijk Erp;4;Stadsdeel Woensel-Zuid;161216.473766;384969.84285;51.4537752867;5.47663744925
Veldmaarschalk Montgomerylaan;5623AW;5623.0;719;781;32.0;422;Kronehoef;42;Wijk Erp;4;Stadsdeel Woensel-Zuid;161220.046481;385023.50995;51.4542576425;5.47668979939
Venbergsemolen;5612DW;5612.0;2;6;3.0;414;Woenselse Watermolen;41;Wijk Oud-Woensel;4;Stadsdeel Woensel-Zuid;161509.89025;384606.572279;51.4505066534;5.48085210555
Venbergsemolen;5612DX;5612.0;1;139;70.0;414;Woenselse Watermolen;41;Wijk Oud-Woensel;4;Stadsdeel Woensel-Zuid;161558.4279;384510.293765;51.4496406751;5.48154857085
Vensedijk;5657AK;5657.0;7;7;1.0;632;Meerbos;63;Wijk Meerhoven;6;Stadsdeel Strijp;156771.37174;385096.217;51.4549428041;5.41268635665
Venuslaan;5632HJ;5632.0;337;355;20.0;541;Eckart;54;Wijk Dommelbeemd;5;Stadsdeel Woensel-Noord;162045.6124;386757.055;51.4698301452;5.48860208575
Venuslaan;5632HL;5632.0;377;395;20.0;541;Eckart;54;Wijk Dommelbeemd;5;Stadsdeel Woensel-Noord;162023.3801;386795.457289;51.4701756078;5.48828288466
Venuslaan;5632HM;5632.0;397;443;24.0;541;Eckart;54;Wijk Dommelbeemd;5;Stadsdeel Woensel-Noord;162049.4537;386906.934616;51.471177312;5.48866037724
Venuslaan;5632HN;5632.0;445;491;24.0;541;Eckart;54;Wijk Dommelbeemd;5;Stadsdeel Woensel-Noord;162066.21165;387045.766248;51.4724250102;5.48890435827
Venuslaan;5632HR;5632.0;541;589;25.0;541;Eckart;54;Wijk Dommelbeemd;5;Stadsdeel Woensel-Noord;162091.14555;387307.446288;51.4747768453;5.48926851136
Venuslaan;5632HW;5632.0;741;791;26.0;541;Eckart;54;Wijk Dommelbeemd;5;Stadsdeel Woensel-Noord;162064.5415;387378.984512;51.4754202117;5.48888702126
Verbeeklaan;5644DE;5644.0;2;38;19.0;224;Roosten;22;Wijk Kortonjo;2;Stadsdeel Stratum;162418.1391;380535.066149;51.4138980006;5.49383234584
Verbernestraat;5624EM;5624.0;1;35;18.0;512;Prinsejagt;51;Wijk Ontginning;5;Stadsdeel Woensel-Noord;159925.65395;387092.643139;51.4728691928;5.4580961921
Verbernestraat;5624EN;5624.0;2;20;10.0;512;Prinsejagt;51;Wijk Ontginning;5;Stadsdeel Woensel-Noord;160028.995374;387082.30725;51.4727753721;5.45958344092
Verheesstraat;5641TN;5641.0;1;19;11.0;333;Muschberg, Geestenberg;33;Wijk Oud-Tongelre;3;Stadsdeel Tongelre;163923.416102;383823.08955;51.4434311153;5.5155531048
Verhulststraat;5654GA;5654.0;1;42;24.0;724;Bennekel-Oost;72;Wijk Oud-Gestel;7;Stadsdeel Gestel;160130.365394;381089.98305;51.4189114522;5.46095501578
Versailleslaan;5627LV;5627.0;1;49;25.0;522;Achtse Barrier-Gunterslaer;52;Wijk Achtse Molen;5;Stadsdeel Woensel-Noord;159094.619518;388463.61765;51.4851990708;5.44615108396
Versailleslaan;5627LW;5627.0;2;32;16.0;522;Achtse Barrier-Gunterslaer;52;Wijk Achtse Molen;5;Stadsdeel Woensel-Noord;159164.951805;388490.7265;51.4854422255;5.44716397557
Versantvoortstraat;5615AS;5615.0;30;38;5.0;216;Bloemenplein;21;Wijk Oud-Stratum;2;Stadsdeel Stratum;162033.7689;381673.792108;51.4241385685;5.48832998863
Verzetsheldenlaan;5626GH;5626.0;2;60;29.0;521;Kerkdorp Acht;52;Wijk Achtse Molen;5;Stadsdeel Woensel-Noord;158286.92415;387445.505806;51.4760529293;5.43451319397
Vesaliuslaan;5644HH;5644.0;1;15;9.0;225;Eikenburg;22;Wijk Kortonjo;2;Stadsdeel Stratum;162063.476247;380305.44155;51.4118385361;5.48872967365
Vestdijk;5611CE;5611.0;50;80;16.0;111;Binnenstad;11;Wijk Centrum;1;Stadsdeel Centrum;161593.78665;383168.165336;51.4375763204;5.48203207407
Viandenhof;5625LP;5625.0;2;32;16.0;514;'t Hool;51;Wijk Ontginning;5;Stadsdeel Woensel-Noord;161047.69628;387177.3728;51.4736198487;5.47424724342
Vicaris van Alphenstraat;5645EB;5645.0;2;12;6.0;232;Burghplan;23;Wijk Putten;2;Stadsdeel Stratum;163461.433501;381929.5235;51.42641762;5.5088625684
Victoriahof;5611BP;5611.0;1;44;44.0;113;Witte Dame;11;Wijk Centrum;1;Stadsdeel Centrum;160870.3307;383540.358825;51.440929853;5.47163362538
Vignolaweg;5624CG;5624.0;2;32;16.0;512;Prinsejagt;51;Wijk Ontginning;5;Stadsdeel Woensel-Noord;159479.22265;386354.481312;51.4662378464;5.45166127033
Vijgenstraat;5632WD;5632.0;1;47;24.0;543;Vaartbroek;54;Wijk Dommelbeemd;5;Stadsdeel Woensel-Noord;162714.473;387721.600141;51.4784913226;5.49824954969
Vijgenstraat;5632WG;5632.0;42;78;19.0;543;Vaartbroek;54;Wijk Dommelbeemd;5;Stadsdeel Woensel-Noord;162758.477311;387686.918;51.4781789722;5.49888221695
Vilvoordehof;5628TG;5628.0;1;12;13.0;532;Tempel;53;Wijk Aanschot;5;Stadsdeel Woensel-Noord;161859.60085;387978.026442;51.4808073223;5.48594884011
Vivaldistraat;5653BM;5653.0;1;43;22.0;721;Genderdal;72;Wijk Oud-Gestel;7;Stadsdeel Gestel;159508.069911;382137.30825;51.4283308508;5.4520223136
Vivaldistraat;5653BS;5653.0;52;100;25.0;721;Genderdal;72;Wijk Oud-Gestel;7;Stadsdeel Gestel;159401.60825;382083.827499;51.4278509724;5.45049083508
Vlaanderenlaan;5628SB;5628.0;1;31;20.0;532;Tempel;53;Wijk Aanschot;5;Stadsdeel Woensel-Noord;161236.4166;387576.011325;51.4772010083;5.47697062492
Vlasserstraat;5623MB;5623.0;49;83;18.0;431;Generalenbuurt;43;Wijk Begijnenbroek;4;Stadsdeel Woensel-Zuid;161715.192704;385546.6771;51.4589545214;5.48382353432
Vlokhovenseweg;5625WT;5625.0;1;45;21.0;516;Vlokhoven;51;Wijk Ontginning;5;Stadsdeel Woensel-Noord;161739.33825;387040.507376;51.4723817512;5.484199605
Vluttersven;5646HX;5646.0;1;25;13.0;235;Gijzenrooi;23;Wijk Putten;2;Stadsdeel Stratum;163729.81415;381270.030804;51.4204855649;5.51270509655
Voermanstraat;5632JN;5632.0;1;20;20.0;541;Eckart;54;Wijk Dommelbeemd;5;Stadsdeel Woensel-Noord;162643.3869;387289.0683;51.4746044196;5.49721686798
Volkerak;5626CC;5626.0;6;21;13.0;521;Kerkdorp Acht;52;Wijk Achtse Molen;5;Stadsdeel Woensel-Noord;157749.90114;387545.0731;51.4769507932;5.42678403963
Voorterweg;5611TP;5611.0;169;199;15.0;211;Irisbuurt;21;Wijk Oud-Stratum;2;Stadsdeel Stratum;162405.297059;382728.3197;51.4336126072;5.49369386373
Voorterweg;5611TT;5611.0;166;232;37.0;211;Irisbuurt;21;Wijk Oud-Stratum;2;Stadsdeel Stratum;162220.301346;382665.5518;51.4330508095;5.49103222195
Vorselaarstraat;5628RR;5628.0;1;19;18.0;532;Tempel;53;Wijk Aanschot;5;Stadsdeel Woensel-Noord;161507.67085;387809.404109;51.4792958193;5.48087949239
Vossenlaan;5645AC;5645.0;1;12;12.0;238;Schuttersbosch;23;Wijk Putten;2;Stadsdeel Stratum;163120.18775;380971.892133;51.4178148086;5.50393394314
Vredeoord;5626NA;5626.0;2;10;2.0;426;Vredeoord;42;Wijk Erp;4;Stadsdeel Woensel-Zuid;158970.059176;385947.3898;51.4625824673;5.44432932321
Vuurvlinderstraat;5641DL;5641.0;49;99;25.0;335;'t Hofke;33;Wijk Oud-Tongelre;3;Stadsdeel Tongelre;164211.046657;384912.90105;51.4532224207;5.51971882895
Vuurvlinderstraat;5641DM;5641.0;2;48;24.0;335;'t Hofke;33;Wijk Oud-Tongelre;3;Stadsdeel Tongelre;164376.283252;384950.5487;51.4535580948;5.52209705902
Waalstraat;5626AR;5626.0;3;31;24.0;521;Kerkdorp Acht;52;Wijk Achtse Molen;5;Stadsdeel Woensel-Noord;157705.098064;387686.75805;51.4782245678;5.4261402233
Waalstraat;5626AT;5626.0;2;4;6.0;521;Kerkdorp Acht;52;Wijk Achtse Molen;5;Stadsdeel Woensel-Noord;157795.429792;387785.07785;51.4791078873;5.42744130923
Waddenzeelaan;5628HA;5628.0;1;29;15.0;531;Woenselse Heide;53;Wijk Aanschot;5;Stadsdeel Woensel-Noord;160353.95765;387924.33537;51.4803410656;5.46427346664
Wal;5611GG;5611.0;2;28;57.0;112;Bergen;11;Wijk Centrum;1;Stadsdeel Centrum;161346.4436;382980.615265;51.4358933375;5.47847143287
Walcherenlaan;5628JH;5628.0;1;39;20.0;531;Woenselse Heide;53;Wijk Aanschot;5;Stadsdeel Woensel-Noord;160589.337043;387829.85865;51.4794895568;5.46766034217
Walcherenlaan;5628JJ;5628.0;2;18;9.0;531;Woenselse Heide;53;Wijk Aanschot;5;Stadsdeel Woensel-Noord;160592.529324;387864.4814;51.4798007367;5.46770684706
Wamberg;5653KV;5653.0;2;48;24.0;731;Genderbeemd;73;Wijk Gestelse Ontginning;7;Stadsdeel Gestel;158463.770733;381605.35835;51.4235567223;5.43700112049
Warmelo;5655JW;5655.0;2;48;24.0;733;Ooievaarsnest;73;Wijk Gestelse Ontginning;7;Stadsdeel Gestel;158185.9535;380581.369504;51.4143540516;5.43299753218
Warmelo;5655JZ;5655.0;1;45;23.0;733;Ooievaarsnest;73;Wijk Gestelse Ontginning;7;Stadsdeel Gestel;158209.349944;380528.5275;51.4138789382;5.43333336373
Wassenaarstraat;5612EV;5612.0;2;36;18.0;413;Gildebuurt;41;Wijk Oud-Woensel;4;Stadsdeel Woensel-Zuid;161002.97185;384794.633055;51.4522027036;5.47356280574
Waterakker;5625WL;5625.0;1;24;21.0;516;Vlokhoven;51;Wijk Ontginning;5;Stadsdeel Woensel-Noord;161571.9628;386716.187269;51.4694685325;5.48178452361
Waterfront;5658SB;5658.0;1;37;19.0;635;Waterrijk;63;Wijk Meerhoven;6;Stadsdeel Strijp;156194.222816;383419.36795;51.4398716886;5.40437695787
Waterfront;5658SB;5658.0;2;2;1.0;640;Meerrijk;63;Wijk Meerhoven;6;Stadsdeel Strijp;156194.222816;383419.36795;51.4398716886;5.40437695787
Waterfront;5658SC;5658.0;39;83;23.0;635;Waterrijk;63;Wijk Meerhoven;6;Stadsdeel Strijp;156191.88447;383142.43415;51.4373824253;5.40434238095
Waterfront;5658SE;5658.0;85;123;20.0;635;Waterrijk;63;Wijk Meerhoven;6;Stadsdeel Strijp;156100.14815;383200.548018;51.4379049803;5.40302322756
Waterfront;5658SG;5658.0;125;171;24.0;635;Waterrijk;63;Wijk Meerhoven;6;Stadsdeel Strijp;156139.5543;383245.252866;51.4383067387;5.40359011279
Waterfront;5658SM;5658.0;401;473;37.0;635;Waterrijk;63;Wijk Meerhoven;6;Stadsdeel Strijp;;;;
Waterfront;5658SR;5658.0;501;583;42.0;635;Waterrijk;63;Wijk Meerhoven;6;Stadsdeel Strijp;155891.888236;383734.41025;51.4427040668;5.40002940157
Waterland;5658PJ;5658.0;2;40;20.0;635;Waterrijk;63;Wijk Meerhoven;6;Stadsdeel Strijp;155867.803083;382826.28655;51.4345412746;5.3996807073
Waterland;5658PL;5658.0;126;204;33.0;635;Waterrijk;63;Wijk Meerhoven;6;Stadsdeel Strijp;155930.830902;382946.2585;51.4356195621;5.40058742716
Waterlinie;5658ND;5658.0;2;60;30.0;635;Waterrijk;63;Wijk Meerhoven;6;Stadsdeel Strijp;155572.601297;382865.08855;51.4348904362;5.39543549267
Waterlinie;5658NM;5658.0;401;463;32.0;635;Waterrijk;63;Wijk Meerhoven;6;Stadsdeel Strijp;155796.0589;383308.595285;51.4388766996;5.39865006331
Waterlinie;5658NP;5658.0;557;597;21.0;635;Waterrijk;63;Wijk Meerhoven;6;Stadsdeel Strijp;155809.182;383231.926696;51.4381875315;5.39883862528
